,oid,timestamp,rpid,uid,uname,content,likes,replies
3825,1253135592,1713171928,216999442864,39553498,今天就喝奶盖抹茶吧,……为什么我看了10分钟的评论都没明白到底是哪群人和哪群人在为了什么事情开战……是我互联网隔绝了么[疑惑]这群人到底是在骂砂金还是骂米哈游还是骂别的游戏还是单纯的小团体对骂？怎么感觉两方的立场都看不懂啊,9,16
7977,1253135592,1713154589,216966247184,31466123,薛定谔你狗没了,太好了，买完杂志了，就等着这图出谷子呢[脱单doge]，老米你会出的对吧[脱单doge],0,0
3336,1253135592,1713174319,217004295488,1844729580,万千百夜,开始以为是二创，结果一看是官方账号！,2,0
6796,1253135592,1713157873,216974295360,16451564,Melody_v_,看到此类反串要举报，我已经看到好几个发言类似的了，疑似ml仙人有组织有规模想在星铁社区带节奏，老实讲谁都好唯独不想让砂金再掺乎进去,27,19
4374,1253135592,1713169306,216994433600,35014312,张天真单推人协会,"@何必多疑  @麻辣仙人-魈战  @暖南鸭 @徐子画__  @圣邪虚妄此身无间  @全自动弓米弓友  @全自動巡猎 @明著樂Official @钦点所 
@薇尔彌 @星空铃兰兰 龟U溜了一溜",4,0
4335,1253135592,1713169497,216994806768,245277426,Amaoist,"势力：“■■■■”
描述：一个疑似行走于“繁育”命途的组织，成员所见的所有异性，如果实力不足，都会被收编进“后宫”，在“后宫”中的人员，如果和其他任何异性同性说话，都有可能遭到该组织的毁灭性打击，包括但不限于把“后宫”所在的星球列入该组织内名为“■圈”的黑名单，在此名单上的星球会遭到该组织的持续攻击
自称追随“纯美”，但他们的追随让纯美骑士团都嗤之以鼻
看似践行“繁育”，但他们的繁育和毁灭毫无差别
猜想：博识学会根据实验猜测该组织或许与“原始博士”的返祖实验有关，他放大了繁育的原始本性，但造成了智力上的不可逆下降
拉帝奥教授猜测原始博士是想培育出一个可以对抗巡海游侠的武装，但他的实验体失控了......————节选自《银河系漫游指南 DLC篇》",4,0
7760,1253135592,1713155033,216967225520,1674769,若杉若杉若,这是我最喜欢的一集[委屈][委屈][委屈],0,0
3012,1253135592,1713175883,217007838672,42595115,北枳EVCA,🐶一直🚢😹,10,2
5999,1253135592,1713162254,216982436016,502047394,64FCBDD3E0C,啊啊啊啊啊啊啊,0,0
2365,1253135592,1713179986,217017993456,1693237972,阿江aaaaa,有点抽象,0,0
185,1253135592,1713197255,217061702640,42595115,北枳EVCA,所以说还得看崩三天帝 去年就果断完结第一部结束凯文的故事和舰长线 不然放现在又得让圆规跳脚,8,1
3017,1253135592,1713175855,217007729376,702977167,巡猎_麻辣火锅,被弹幕的命大发言吓🐀了[灵魂出窍](许愿砂金小保底不歪！！),7,16
1738,1253135592,1713184204,217028330288,1279104612,巡猎-神威难藏泪,没意思润了，全是互相复制粘贴的，等串子们整点新花样再来,0,2
3264,1253135592,1713174667,217005060656,477049443,天气很酷,圆规吧这么fw啊，怎么还没把评论区打下来呀[吃瓜],10,4
215,1253135592,1713196972,217061064480,631291439,魅晨-天夭,415呢，铁拳呢，你知道的太君我是一直坚定认为米哈游涉黑的[抠鼻],19,0
947,1253135592,1713190285,217043279392,516360473,比利杰瑞鼠,[吃瓜],1,0
1216,1253135592,1713187768,217036926912,1298812784,巡猎-混入其中,太慢了，go work,0,0
294,1253135592,1713196388,217059505920,3546603472291874,jjkkhhhuuu,分不清啊，我™真的分不清啊，你游社区到底是反ml还是只反女角色ml，这是同一个游戏社区的作品的评论区么，不管串子不串子的，昨天那个作品评论区都是串子也没人救一下，换个地儿直接战力又回来了，又占领优势高地了，逮着串子杀，大顺风😅,10,14
2924,1253135592,1713176409,217009161568,702977167,巡猎_麻辣火锅,目前打击力度还不够，大家分不清的先别下场，让专业的来。,10,11
1851,1253135592,1713183291,217026087856,477049443,天气很酷,这刷怪笼刷怪速度不行啊[笑哭],4,0
171,1253135592,1713197390,217061925456,53681510,凌月抱著吸錢錢,臥槽臥槽臥槽，最後那幕啊啊啊，還有那把仿佛剛睡醒的聲音啊啊啊我看到標題的時候還以為是同人,4,0
6975,1253135592,1713157162,216972800032,13966994,小狗今天也不想吃菜,我来了！！！！！！！你最好也快点从池子里跑出来见我wwwwww,2,0
3421,1253135592,1713173822,217003118272,2036948503,杨亦幻,为了防止一些人岁月史书，我来大概讲一下评论区是怎么回事。有个up主发了一个正常的二创视频，麻辣仙人觉得自己的麻辣宗教被冒犯了所以打着反麻辣仙人的旗号来把正常玩家打成麻辣仙人，搞扩大化来给真正极端的麻辣仙人洗白，大多都是从原神内鬼吧和nga来的，大家举报即可,12,1
1779,1253135592,1713183904,217027547936,1681513726,意志统扩,坏了 现在这已经分不清好好赖了,0,5
7565,1253135592,1713155523,216968569872,550532631,阿嗲很夸张,代入感很强，已经在约会了[害羞]要是再来点互动戳戳就更好了[害羞],30,0
7946,1253135592,1713154652,216966304128,35491343,南栀凌凌,笑死了虚一直构，全是幻想的是吧。不过这个我听出来是那个杂志的采访啊没想到还会出个中文的视频,0,0
6671,1253135592,1713158474,216975697056,5863163,战场原真宵,是砂金！我亲亲亲！！！,0,0
1190,1253135592,1713188072,217037628656,334116842,弗如甘吹也,麻辣仙人别给尘白引流了[笑哭][响指],7,1
873,1253135592,1713190996,217045366320,545919709,吾乃大哥大非哔哔机也,串子不要再刷了，你们这不是给老米送流量吗？现在还是热门呢[笑哭],13,3
7599,1253135592,1713155445,216968214032,271990524,-轩宁-,弹幕收收味儿，哈喇子都要淌下来了[doge],0,0
2576,1253135592,1713178877,217015270992,14129086,变质牛奶给你喝,崩铁事件簿[脱单doge],4,0
1353,1253135592,1713186723,217034342944,486473439,潮起无声潮落生鳴,串子都没了？还是手摇独轮车累了[疑惑],7,3
4961,1253135592,1713166632,216989849776,3546585816369604,深红之渊-荒魂神祭,@星空铃兰兰  @何必多疑 @鹅厂水军08 @圣邪虚妄此身无间,4,0
2124,1253135592,1713181777,217022491760,1279104612,巡猎-神威难藏泪,哈哈，欢愉！串子反串太欢愉了，感谢串子白送的热度[吃瓜],5,9
4397,1253135592,1713169207,216994204208,677159875,刀河流光,@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我@钦点所 得了AIDS的就不要出来到处晃荡了，我怕你传染给我,0,1
4672,1253135592,1713167978,216991918592,96796982,青川不归,虽然评论在涨，但是冲的串子被举报的速度也特别快，一刷新就没了[妙啊],11,0
1268,1253135592,1713187360,217035896272,414097649,石心十人-砂金,兄弟，你好香,8,1
3176,1253135592,1713175027,217005754816,1731103672,天界仙王之王,别轰炸我了我怕，歌都听不顺畅了,4,3
2223,1253135592,1713181076,217020814288,578795981,玄夜灵梦,我家银狼说自己光锥名格式被公司盗用了，要求归还76个账号，不然就要依据法律程序上诉公司侵犯光锥姓名权了[脱单doge],1,0
2552,1253135592,1713179011,217015687296,129024627,巡猎-打击麻辣仙人,啊？？？看到标题我还以为是同人 砂厨狂喜[星星眼][星星眼],2,4
2826,1253135592,1713177139,217010994240,674609292,清云锦,@散兵与流萤的cp 出生出列！,5,0
2522,1253135592,1713179157,217015963040,1944996532,严重懒癌患者,@巡猎-打击麻辣仙人 @巡猎-骰子 反串两兄弟[笑哭][响指],7,1
