,oid,timestamp,rpid,uid,uname,content,likes,replies
87,1853164381,1713185293,217030896784,111850347,AY菌,"因为了解过国宝帮这帮人
我就知道玩古玩十个，里面九个骗子[吃瓜]",0,0
20,1853164381,1713192779,217050135536,3537113123392451,z梨花诗,"第一次亲身体验海外回流，不为价格纯为一个把老东西带回国的心态，个人对这次的三件还是比较满意的，下期揭晓到底是真是假(｡･ω･｡)

*3件均已经过海关申报，由于年代较早，如鉴定为真以后会纯个人收藏
*请遵守文物保护法，通过合法方式进行收藏
感谢@牛道德-道德未央  丨 松松發文物资料君 的场外支持",3,0
394,1853164381,1713157758,216974108304,30626096,Maiiiiii_,嘎嘎关门,0,0
755,1853164381,1713153676,216964016416,35983330,席琳特,来了[doge],0,0
748,1853164381,1713153692,216964103776,20159867,飝輪珏,嘉德之友你好[doge],1,0
329,1853164381,1713162122,216982206688,381850658,Wudyphotography,[脱单doge],0,0
132,1853164381,1713180583,217019498560,356644056,宇宙无敌苦力怕,然后你就来 华山论鉴 找海洋老师拉？,0,0
262,1853164381,1713170005,216995508208,3704260,如诗太太,卧槽联动白海波老师了。。。我去搜搜有没有你的视频应该是给他看过了把,1,1
287,1853164381,1713166115,216988960336,364843623,我只爱海绵宝宝,"一般up遇到拍卖会：有意思，拍个素材
lks遇到拍卖行：有意思，拍个素材",52,0
18,1853164381,1713194172,217053894896,27068867,SolarisM270,@海东鉴宝,1,1
85,1853164381,1713185659,217031729424,30332825,Oceanus俄刻阿诺斯,"BV1sx4y1a78p
BV1c1421Z7j2
这里有拍卖现场的录播，评论有lks出场的时间点",2,0
193,1853164381,1713176213,217008622000,85408747,飞上山头脚一滑,https://b23.tv/BV18C411G7zV 范老师鉴定过了，碗和杯子都是元代的，图到真的的了拉导[打call][打call][打call],1,0
609,1853164381,1713154730,216966536656,39775304,安舒阳annshuY,新的，纯新的，毫无争议的新,0,0
523,1853164381,1713155453,216968313280,329553462,可乐让我提神醒脑,震惊，LKS自曝自己不举！[脱单doge],0,0
319,1853164381,1713162833,216983191888,384727141,李伟LeviAckerman,@听泉鉴定,0,0
717,1853164381,1713153806,216964284096,574178310,爱國青年,来了[星星眼],0,0
608,1853164381,1713154730,216966536496,441910648,我是一棵白菜Newbie,哎呦，宝友儿啊，你这个东西可不像宋的，应该是送的[脱单doge],0,0
135,1853164381,1713180442,217019293104,6866993,几树好花闲白昼,感觉一开始那个八角杯是真不错,0,0
567,1853164381,1713155029,216967221248,89671481,Whiskey__Glass,新的，一眼假，毫无争议的假,0,0
171,1853164381,1713178066,217013183632,102634601,还在找自己的小李,下一期：把日本拍卖到的宝贝带回国内去拍卖能卖多少钱[doge],2,0
441,1853164381,1713156620,216971374512,1871461,也许是末人,期待下个视频,0,0
138,1853164381,1713180332,217018928880,37008043,akiyamayukinan,小摊买的碗竟然是真的……眼红看不得这些[大哭],6,0
216,1853164381,1713174668,217005061760,1654428,中二少年手持圣剑,下期梦幻联动,0,0
746,1853164381,1713153694,216964030720,603724963,阙上阕,"第一次亲身体验海外回流，不为价格纯为一个把老东西带回国的心态，个人对这次的三件还是比较满意的，下期揭晓到底是真是假(｡･ω･｡)

*3件均已经过海关申报，由于年代较早，如鉴定为真以后会纯个人收藏
*请遵守文物保护法，通过合法方式进行收藏
感谢@牛道德-道德未央  丨 松松發文物资料君 的场外支持",484,7
203,1853164381,1713175746,217007562896,261072210,Simple995,我也临汾,0,0
343,1853164381,1713160836,216980037232,386055742,浩瀚稳定器,拉导买到真的了！,1,0
49,1853164381,1713189819,217042076192,15289322,去金星种地,图一乐,0,0
690,1853164381,1713153997,216964695312,260302,中二班马赛克君,盛世古董乱世金。这波，这波是抄底[脱单doge],0,0
109,1853164381,1713182581,217024372080,57736576,Jimmy555,這個不要驚奇，有段時間是股勢力拿去換過外匯的！,0,1
624,1853164381,1713154637,216966223456,15604684,ASTRAYRMOR,搜了一下发现刚好更新[Cat_coffeebath],0,0
215,1853164381,1713174876,217005549664,379016225,异世界的转生星人,"不像东周，也不像西周，像是上周的
不像南宋，也不像北宋，像是白送的
不像东汉，也不像西汉，像是电焊的
不像东晋，也不像西晋，像是新进的",56,2
443,1853164381,1713156531,216971038176,3493267243010060,墨者有境名为玄,拔万！[脱单doge],1,0
530,1853164381,1713155355,216968062208,563716,逝影残笙,嘎嘎新[doge],0,0
