,oid,timestamp,rpid,uid,uname,content,likes,replies
2230,1403176677,1712929784,216574872368,20566509,堆堆子official,建议用正能量标题。偶尔还好，长期看这阵标题真的会腻,120,12
1032,1403176677,1713066174,216806377184,646780311,鸡翅包饭656,嗯，那么万一别人用的是过期食品呢,0,1
1717,1403176677,1713007283,216709034624,1354856,逍遥逸迄,如果我没听错的话，歌词是help乌克兰，但画面是加沙[辣眼睛]当然不管怎样，立意是好的,0,0
1746,1403176677,1713005552,216704694304,437080236,翼羽千翔,这做秀大可以做,0,0
504,1403176677,1713101436,216892094624,272875071,半暖纸鹰画凉筝,sigma,1,0
208,1403176677,1713166790,216989987024,14218015,ShaderThief,HTB呢,0,0
35,1403176677,1713192130,217048372480,96857373,kiss-my-ass1,之前为了省钱一天没吃饭，到晚上饿的难受啊，不是肚子不舒服的那种难受，是感觉浑身没劲，精神萎靡不振跟霜打了一样，得亏楼下自动贩卖机还有泡面，不然我怕是得寄了，从那以后我真是觉得食物这玩意真不能浪费,0,0
1507,1403176677,1713015558,216730895456,252220310,隐形约德尔,看好了，硬币是这么用的,0,0
134,1403176677,1713179851,217017790720,69064126,非凡工作部队的筑城者,而你 我的朋友，是真正的英雄,0,0
1537,1403176677,1713014492,216727960848,3494375218744226,ali_拖延症版,女王做慈善帮助有需要的人并且公开处刑浪费粮食的人发视频，大家三连支持女王的视频，三连多多，女王知道大家喜欢看，便会更加快速产出帮助视频，四舍五入就是大家也间接帮助了处于苦难中的人们[给心心]这就是短视频的意义,1,0
628,1403176677,1713090971,216865924272,34716542,南寄弈书,人家就算是为了作秀吸引流量也是实实在在帮到了那些受苦受难的人，评论区张口就批判吸引流量的你有多高尚？,0,0
2019,1403176677,1712983552,216655003760,3479919,真希波小奶狗,第一个我都快吐了。。,0,0
786,1403176677,1713081258,216843095328,350847867,临安府朝阳阿冀,爱在何方,0,0
201,1403176677,1713168936,216993764096,4316909,七色花心筒,薯片配面，这个搭配真的会好吃吗？有没有人吃过可以告诉我？[保卫萝卜_问号]（我是一个很馋的人，真的只是想知道好不好吃而已，没有质疑up的意思）如果好吃我也试一下,3,1
1869,1403176677,1712998290,216687054656,87690729,风D3颜色,背景歌应该是where is the love吧？和原唱不太一样了。,0,0
1942,1403176677,1712992881,216675596352,524173387,露露加油哦,为什么弹幕一直在尬吹……这玩意但凡会做饭的都不可能说出好吃这俩字,2,0
806,1403176677,1713080243,216840907024,89950725,孙策2016,又要到饭了兄弟们！,0,0
1303,1403176677,1713026729,216760065760,554031192,_in_vain_,又要到饭了，兄弟们,1,0
2157,1403176677,1712934295,216587001696,1522653784,bili_88945510347,美,0,0
601,1403176677,1713093024,216871140512,3494380453234939,太上无极莲帝,[兔年吉祥東雪蓮_哈哈],0,0
436,1403176677,1713106965,216906931440,6421028,臣妾欣贵人,一粒米里住着很多个神，浪费食物就会得罪这些神，所以浪费食物的人会受到天谴,0,0
595,1403176677,1713093244,216871590032,417636876,小龙天秀啊,最爱的泡面,0,0
100,1403176677,1713184118,217028095232,500831685,奋发图强的臭豆腐皮,啊？,0,0
448,1403176677,1713105525,216903047776,23372034,哦怕配合我,这首歌第一次听还是潘玮柏唱的，原唱是什么啊,0,0
1686,1403176677,1713008776,216712874320,3461570669578519,Andyo01,至少人家是真的做了,0,0
1564,1403176677,1713013463,216725026336,8992682,酥炸见手青丶,好好好，在古代，你高低得是一个大户人家,0,0
278,1403176677,1713153970,216964588288,10761090,12345678921321,上帝保佑你 我的朋友,0,0
1850,1403176677,1712999408,216689534352,282441753,红愿将来,南无观世音菩萨,0,0
977,1403176677,1713069891,216816307264,437230932,花了钱的粉丝,她长的好像露比呀[喜欢],0,0
1676,1403176677,1713009083,216713657680,208885251,Frozel,这个甚至比捐钱都好，至少是真的送到对方手上，现在捐钱最后都不知道哪里去了[辣眼睛],7213,37
1178,1403176677,1713051061,216779281120,17822693,SwimmingHigh,我吐槽的点是 看上去好难吃,0,1
1053,1403176677,1713064755,216803024016,257646498,大铁锤777,又要到饭了兄弟们！,0,0
1446,1403176677,1713018030,216737892384,12800817,改变gym的大佬,她就算是作秀也狠狠的支持。,0,0
2074,1403176677,1712974534,216634450288,571829170,马克杯爱啤酒,你可以向税务局申请多交点税,0,0
15,1403176677,1713194957,217056037424,3493273599478525,一枚桑葚子,[打call],0,0
109,1403176677,1713183488,217026644464,1699632279,看视频吃花生,虚伪的背景音乐,0,0
1031,1403176677,1713066224,216806555104,28327080,那遥远的风丨,哈哈其实看起来挺好吃吃起来要犹豫的[妙啊]减肥可太难了,0,0
1158,1403176677,1713055157,216783874608,38815256,雅迪是电动车,我吃的超干净哦[给心心],5422,82
2166,1403176677,1712932715,216582669648,480233427,还是喜欢白天,再次觉得开头的那些人神经，就算他们真的是为了流量，还是觉得他们神经[藏狐][热],0,0
1689,1403176677,1713008731,216712832896,59493494,banana大盗,@机器工具人 听歌识曲,0,1
808,1403176677,1713080085,216840477712,122602090,裴君溪,本来自媒体时代，流量一直都在，那么就应该让他流向该去的地方,0,0
1654,1403176677,1713009789,216715482624,22578184,被队友气死38次,女王是哪个国家的？,1,0
814,1403176677,1713079710,216839782800,2762992,秃头孙小色,可能大部分中国人都从小有父母教过“锄禾日当午，汗滴禾下土”吧,0,0
67,1403176677,1713188786,217039539088,12916883,2024冷时,浪费粮食可耻,0,0
1034,1403176677,1713065910,216805804176,34500446,辣椒不辣嗳,兄弟们又要到饭了奥[doge],0,0
1256,1403176677,1713031292,216767266192,39264917,山石散人0v0,看好了，硬币是这样用的。,0,0
1448,1403176677,1713017928,216737633600,19716038,1哗哩哗哩,她真的好漂亮！[给心心],0,0
1469,1403176677,1713017088,216735283248,44887118,智v慧,bgm是Where Is The Love? (Soule Rework)很不错的歌,5,1
626,1403176677,1713091088,216866062064,381806636,Four-square,浪费食物应该写入全人类的刑法。,0,0
1678,1403176677,1713009003,216713431904,499894999,谢苍生,@听歌识曲小助手,0,0
1706,1403176677,1713007879,216710554496,388160934,aliya0102,"做善事是好的,除了做飯也可以考慮別的方法
比如義教/做基建/給政府的慈善機構等[吃瓜]",0,0
298,1403176677,1713149054,216954927008,43248921,Heart彡achee_重拾快乐,常言道：论迹不论心。我非常认同这句话，点赞👍,1,0
83,1403176677,1713185860,217032218176,3189749,我与美国不共戴天,拍一部电影就要消耗掉上百万的成本，可以买几十万斤大米了，有些人电影看得津津有味，可以看到别人倒掉一碗米饭，马上跳出来抨击别人浪费粮食，装得自己很高尚，你们这道德标准怎么就切换的那么灵活呢？我可以接受那些道德不完美的人，但实在看不惯这些道貌岸然的伪君子,3,1
1802,1403176677,1713002993,216697897760,239254262,钟情短发妹,狠狠拷打那些浪费粮食的人,0,0
222,1403176677,1713164002,216985361632,345709425,raykong214,只要不打仗 地球上的食物绝对够的,0,0
