,oid,timestamp,rpid,uid,uname,content,likes,replies
259,1400140322,1706701508,205738999792,315260515,坦克手王富贵,我除了666，说不出其他的话来。,1,0
160,1400140322,1706786685,205895561472,519751345,Loopline丶一路向南望,刘德华为什么解冻了（,0,0
60,1400140322,1707233052,206780137248,414729160,宁恨萧同志,好久不见[doge],1,0
171,1400140322,1706776063,205868414064,1901241657,胶水你又在打电动吼,潮男整改鬼畜区，让时间回到2018[doge],1,0
218,1400140322,1706707589,205755159216,2110933536,任陆陆,兄弟从18年就注定你不平凡与我的羁绊,0,0
142,1400140322,1706799721,205930343856,3493132230461450,一只格兰芬多小可爱,这个视频下面首推还是去年的只恭喜自己[脱单doge],1,1
43,1400140322,1707804477,207840674224,506225046,不是你能吃不,图恒宇，虽然你的数据上传到了550w，但是数字生命不是这么玩的！,0,0
221,1400140322,1706707309,205754386624,17510830,二两牛肉米粉儿,太骚啦太骚啦[大哭][大哭],15,2
180,1400140322,1706771877,205859295824,700075718,陳大好,火鉗劉明,2,0
38,1400140322,1708345351,208859676240,1081515781,阿古力man提妹,蛇年大吉！！！[打call][福到了],0,0
74,1400140322,1707054701,206416070640,120006358,suoyz2,@先进学生战术频道-FRST 我们在大量的梗中发现了少量的歌[脱单doge],0,0
95,1400140322,1706939965,206177742544,20163624,东条_,从小听到大,0,0
15,1400140322,1711832566,214724788800,321305,东北Fe,有一说一德华的恭喜发财，放了好多年了,0,0
30,1400140322,1708578512,209301082784,147862385,橙梦为笔之下瑶,原曲叫《恭喜发财》,0,0
72,1400140322,1707059201,206429035312,1811335307,我塌马吃吃吃,2023年年度总结会迟到但是不会不来（）[妙啊][妙啊],1,0
75,1400140322,1707050921,206405562032,660718908,EGN8023,@是_孤岛,0,0
20,1400140322,1711298448,213864041168,424555794,吾乃布耶尔,2024.3.25前来考古,0,0
296,1400140322,1706701035,205737859392,8491274,圣骑君丶TP,刘德华最兴♂奋的一集[doge],0,0
190,1400140322,1706763453,205840635440,286732127,喬碧蘿喬斯達,也恭喜我发财_(:з」∠)_,0,0
219,1400140322,1706707522,205754939376,29639695,橘子味咪咪,太对不起刘德华了，恭喜了我这么多年，还没发财[年报_弱小无助],0,0
84,1400140322,1706965942,206241893712,3546590430104133,我是一卷抽纸,全明星祝我们过年了[doge],0,0
63,1400140322,1707188439,206658497408,396529360,Minecraft-YYR阴游任,还是鬼畜更有年味，刚好是19年初入站的，那时候过几天刚好过年有一堆这种鬼畜视频看,0,0
266,1400140322,1706701206,205738412800,81974441,我才不是小猫呢,刘德华真的解冻了[打call],839,14
131,1400140322,1706836287,205971908752,1538532321,不存在的大棒,好久没在首页见着鬼畜了，就算见到了也是像up这样的老up做的，难道鬼畜区没有新人了吗[辣眼睛],10,1
233,1400140322,1706703176,205743525184,29490026,陌上白衣倾佳人,潮起来了[doge],0,0
201,1400140322,1706751068,205813414304,1376866049,爱狗同学,他已经在我们楼下的炒货店解冻了哈哈哈,2,0
162,1400140322,1706785705,205893056192,1456939431,约约买卡尔QAQ,[暗中观察],0,0
23,1400140322,1711239346,213728185168,3546559958485856,仙仙子魚,[胜利],0,0
264,1400140322,1706701215,205738420768,437077806,vv_酸奶,春节联瓜晚会[doge],2,0
46,1400140322,1707533631,207356508176,3493130301082310,黎明_初现,投币了，有图有真相,0,0
56,1400140322,1707393555,207098340688,3493265424779765,墨青不姓墨,我～～的～～爷～～爷～～[doge][doge][doge],1,1
32,1400140322,1708490063,209124643824,3546604262918914,月光幽影ha,[微笑],0,0
277,1400140322,1706701106,205738162176,95414147,van艺复泄,好早,417,7
275,1400140322,1706701112,205738167824,515180331,千鹤绫Aya,哇蒸德食泥鸭~,0,0
279,1400140322,1706701097,205737997808,394285004,酢乙黑矶,小破站特色,0,0
187,1400140322,1706766406,205847735856,1102674452,ちょうさん是石头,@书剑逐辰,1,1
